sektor,ticker,ticker_yfinance,window_id,period,indicator,signal_column,in_sample_start,in_sample_end,out_sample_start,out_sample_end,total_active_signals,correct_signals,directional_accuracy,hit_rate
Industri,ARNA,ARNA.JK,3,out_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
Industri,ARNA,ARNA.JK,4,in_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,2,1,50.0,50.0
Industri,ARNA,ARNA.JK,4,in_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,15,5,33.33333333333333,33.33333333333333
Industri,ARNA,ARNA.JK,4,in_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,2,0,0.0,0.0
Industri,ARNA,ARNA.JK,4,out_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,2,1,50.0,50.0
Industri,ARNA,ARNA.JK,4,out_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,4,2,50.0,50.0
Industri,ARNA,ARNA.JK,4,out_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
Industri,ASII,ASII.JK,1,in_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,6,2,33.33333333333333,33.33333333333333
Industri,ASII,ASII.JK,1,in_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,12,4,33.33333333333333,33.33333333333333
Industri,ASII,ASII.JK,1,in_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,0,0,0.0,0.0
Industri,ASII,ASII.JK,1,out_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
Industri,ASII,ASII.JK,1,out_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,4,2,50.0,50.0
Industri,ASII,ASII.JK,1,out_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,0,0,0.0,0.0
Industri,ASII,ASII.JK,2,in_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,4,2,50.0,50.0
Industri,ASII,ASII.JK,2,in_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,14,4,28.57142857142857,28.57142857142857
Industri,ASII,ASII.JK,2,in_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
Industri,ASII,ASII.JK,2,out_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
Industri,ASII,ASII.JK,2,out_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,5,2,40.0,40.0
Industri,ASII,ASII.JK,2,out_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,2,66.66666666666666,66.66666666666666
Industri,ASII,ASII.JK,3,in_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,2,2,100.0,100.0
Industri,ASII,ASII.JK,3,in_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,9,4,44.44444444444444,44.44444444444444
Industri,ASII,ASII.JK,3,in_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,3,2,66.66666666666666,66.66666666666666
Industri,ASII,ASII.JK,3,out_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
Industri,ASII,ASII.JK,3,out_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,7,3,42.857142857142854,42.857142857142854
Industri,ASII,ASII.JK,3,out_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,0,0.0,0.0
Industri,ASII,ASII.JK,4,in_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
Industri,ASII,ASII.JK,4,in_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,12,5,41.66666666666667,41.66666666666667
Industri,ASII,ASII.JK,4,in_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,4,2,50.0,50.0
Industri,ASII,ASII.JK,4,out_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,3,1,33.33333333333333,33.33333333333333
Industri,ASII,ASII.JK,4,out_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,6,2,33.33333333333333,33.33333333333333
Industri,ASII,ASII.JK,4,out_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
Industri,BNBR,BNBR.JK,1,in_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
Industri,BNBR,BNBR.JK,1,in_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,11,2,18.181818181818183,18.181818181818183
Industri,BNBR,BNBR.JK,1,in_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,3,2,66.66666666666666,66.66666666666666
Industri,BNBR,BNBR.JK,1,out_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,1,50.0,50.0
Industri,BNBR,BNBR.JK,1,out_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,0,0.0,0.0
Industri,BNBR,BNBR.JK,1,out_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
Industri,BNBR,BNBR.JK,2,in_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,2,1,50.0,50.0
Industri,BNBR,BNBR.JK,2,in_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,10,1,10.0,10.0
Industri,BNBR,BNBR.JK,2,in_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,1,100.0,100.0
Industri,BNBR,BNBR.JK,2,out_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,1,100.0,100.0
Industri,BNBR,BNBR.JK,2,out_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,5,3,60.0,60.0
Industri,BNBR,BNBR.JK,2,out_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,2,2,100.0,100.0
Industri,BNBR,BNBR.JK,3,in_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,3,2,66.66666666666666,66.66666666666666
Industri,BNBR,BNBR.JK,3,in_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,9,4,44.44444444444444,44.44444444444444
Industri,BNBR,BNBR.JK,3,in_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,3,3,100.0,100.0
Industri,BNBR,BNBR.JK,3,out_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,2,2,100.0,100.0
Industri,BNBR,BNBR.JK,3,out_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,1,100.0,100.0
Industri,BNBR,BNBR.JK,3,out_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
Industri,BNBR,BNBR.JK,4,in_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,3,3,100.0,100.0
Industri,BNBR,BNBR.JK,4,in_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,4,3,75.0,75.0
Industri,BNBR,BNBR.JK,4,in_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,2,2,100.0,100.0
Industri,BNBR,BNBR.JK,4,out_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,3,1,33.33333333333333,33.33333333333333
Industri,BNBR,BNBR.JK,4,out_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,3,3,100.0,100.0
Industri,BNBR,BNBR.JK,4,out_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,2,2,100.0,100.0
Industri,HEXA,HEXA.JK,1,in_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,1,50.0,50.0
Industri,HEXA,HEXA.JK,1,in_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,6,2,33.33333333333333,33.33333333333333
Industri,HEXA,HEXA.JK,1,in_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,3,2,66.66666666666666,66.66666666666666
Industri,HEXA,HEXA.JK,1,out_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
Industri,HEXA,HEXA.JK,1,out_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
Industri,HEXA,HEXA.JK,1,out_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,0,0.0,0.0
Industri,HEXA,HEXA.JK,2,in_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,2,66.66666666666666,66.66666666666666
Industri,HEXA,HEXA.JK,2,in_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,7,3,42.857142857142854,42.857142857142854
Industri,HEXA,HEXA.JK,2,in_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,1,33.33333333333333,33.33333333333333
Industri,HEXA,HEXA.JK,2,out_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,1,100.0,100.0
Industri,HEXA,HEXA.JK,2,out_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,2,66.66666666666666,66.66666666666666
Industri,HEXA,HEXA.JK,2,out_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,2,1,50.0,50.0
Industri,HEXA,HEXA.JK,3,in_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,2,2,100.0,100.0
Industri,HEXA,HEXA.JK,3,in_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,5,4,80.0,80.0
Industri,HEXA,HEXA.JK,3,in_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,3,1,33.33333333333333,33.33333333333333
Industri,HEXA,HEXA.JK,3,out_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
Industri,HEXA,HEXA.JK,3,out_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,4,2,50.0,50.0
Industri,HEXA,HEXA.JK,3,out_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,2,1,50.0,50.0
Industri,HEXA,HEXA.JK,4,in_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
Industri,HEXA,HEXA.JK,4,in_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,8,5,62.5,62.5
Industri,HEXA,HEXA.JK,4,in_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,5,3,60.0,60.0
Industri,HEXA,HEXA.JK,4,out_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,2,1,50.0,50.0
Industri,HEXA,HEXA.JK,4,out_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,6,3,50.0,50.0
Industri,HEXA,HEXA.JK,4,out_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
Industri,IMPC,IMPC.JK,1,in_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,3,1,33.33333333333333,33.33333333333333
Industri,IMPC,IMPC.JK,1,in_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,9,5,55.55555555555556,55.55555555555556
Industri,IMPC,IMPC.JK,1,in_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,2,100.0,100.0
Industri,IMPC,IMPC.JK,1,out_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,1,50.0,50.0
Industri,IMPC,IMPC.JK,1,out_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,2,100.0,100.0
Industri,IMPC,IMPC.JK,1,out_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
Industri,IMPC,IMPC.JK,2,in_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,2,1,50.0,50.0
Industri,IMPC,IMPC.JK,2,in_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,8,4,50.0,50.0
Industri,IMPC,IMPC.JK,2,in_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,3,100.0,100.0
Industri,IMPC,IMPC.JK,2,out_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,1,100.0,100.0
Industri,IMPC,IMPC.JK,2,out_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,2,1,50.0,50.0
Industri,IMPC,IMPC.JK,2,out_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
Industri,IMPC,IMPC.JK,3,in_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,3,2,66.66666666666666,66.66666666666666
Industri,IMPC,IMPC.JK,3,in_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,7,5,71.42857142857143,71.42857142857143
Industri,IMPC,IMPC.JK,3,in_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,1,100.0,100.0
Industri,IMPC,IMPC.JK,3,out_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
Industri,IMPC,IMPC.JK,3,out_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,4,1,25.0,25.0
Industri,IMPC,IMPC.JK,3,out_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,2,1,50.0,50.0
Industri,IMPC,IMPC.JK,4,in_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
Industri,IMPC,IMPC.JK,4,in_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,7,2,28.57142857142857,28.57142857142857
Industri,IMPC,IMPC.JK,4,in_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,4,1,25.0,25.0
Industri,IMPC,IMPC.JK,4,out_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
Industri,IMPC,IMPC.JK,4,out_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,3,0,0.0,0.0
Industri,IMPC,IMPC.JK,4,out_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
Industri,JTPE,JTPE.JK,1,in_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,1,50.0,50.0
Industri,JTPE,JTPE.JK,1,in_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,5,2,40.0,40.0
Industri,JTPE,JTPE.JK,1,in_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,3,2,66.66666666666666,66.66666666666666
Industri,JTPE,JTPE.JK,1,out_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
Industri,JTPE,JTPE.JK,1,out_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,3,1,33.33333333333333,33.33333333333333
Industri,JTPE,JTPE.JK,1,out_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,1,50.0,50.0
Industri,JTPE,JTPE.JK,2,in_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,2,66.66666666666666,66.66666666666666
Industri,JTPE,JTPE.JK,2,in_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,5,2,40.0,40.0
Industri,JTPE,JTPE.JK,2,in_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,2,66.66666666666666,66.66666666666666
Industri,JTPE,JTPE.JK,2,out_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
Industri,JTPE,JTPE.JK,2,out_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,1,33.33333333333333,33.33333333333333
Industri,JTPE,JTPE.JK,2,out_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,6,1,16.666666666666664,16.666666666666664
Industri,JTPE,JTPE.JK,3,in_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,1,100.0,100.0
Industri,JTPE,JTPE.JK,3,in_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,7,3,42.857142857142854,42.857142857142854
Industri,JTPE,JTPE.JK,3,in_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,8,2,25.0,25.0
Industri,JTPE,JTPE.JK,3,out_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
Industri,JTPE,JTPE.JK,3,out_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,1,100.0,100.0
Industri,JTPE,JTPE.JK,3,out_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
Industri,JTPE,JTPE.JK,4,in_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
Industri,JTPE,JTPE.JK,4,in_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,4,2,50.0,50.0
Industri,JTPE,JTPE.JK,4,in_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,6,1,16.666666666666664,16.666666666666664
Industri,JTPE,JTPE.JK,4,out_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
Industri,JTPE,JTPE.JK,4,out_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,3,1,33.33333333333333,33.33333333333333
Industri,JTPE,JTPE.JK,4,out_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,2,1,50.0,50.0
Industri,MARK,MARK.JK,1,in_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,3,2,66.66666666666666,66.66666666666666
Industri,MARK,MARK.JK,1,in_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,9,3,33.33333333333333,33.33333333333333
Industri,MARK,MARK.JK,1,in_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,0,0.0,0.0
Industri,MARK,MARK.JK,1,out_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,0,0,0.0,0.0
Industri,MARK,MARK.JK,1,out_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,4,3,75.0,75.0
Industri,MARK,MARK.JK,1,out_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,0,0.0,0.0
Industri,MARK,MARK.JK,2,in_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
Industri,MARK,MARK.JK,2,in_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,9,5,55.55555555555556,55.55555555555556
Industri,MARK,MARK.JK,2,in_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,5,1,20.0,20.0
Industri,MARK,MARK.JK,2,out_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
Industri,MARK,MARK.JK,2,out_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,2,1,50.0,50.0
Industri,MARK,MARK.JK,2,out_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
Industri,MARK,MARK.JK,3,in_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
Industri,MARK,MARK.JK,3,in_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,6,4,66.66666666666666,66.66666666666666
Industri,MARK,MARK.JK,3,in_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,2,0,0.0,0.0
Industri,MARK,MARK.JK,3,out_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,1,100.0,100.0
Industri,MARK,MARK.JK,3,out_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,3,2,66.66666666666666,66.66666666666666
Industri,MARK,MARK.JK,3,out_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,3,2,66.66666666666666,66.66666666666666
Industri,MARK,MARK.JK,4,in_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
Industri,MARK,MARK.JK,4,in_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,7,4,57.14285714285714,57.14285714285714
Industri,MARK,MARK.JK,4,in_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,3,2,66.66666666666666,66.66666666666666
Industri,MARK,MARK.JK,4,out_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
Industri,MARK,MARK.JK,4,out_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,4,3,75.0,75.0
Industri,MARK,MARK.JK,4,out_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,0,0.0,0.0
Industri,SUNI,SUNI.JK,1,in_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,4,1,25.0,25.0
Industri,SUNI,SUNI.JK,1,in_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,8,3,37.5,37.5
Industri,SUNI,SUNI.JK,1,in_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,5,3,60.0,60.0
Industri,SUNI,SUNI.JK,1,out_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
Industri,SUNI,SUNI.JK,1,out_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,6,3,50.0,50.0
Industri,SUNI,SUNI.JK,1,out_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,1,50.0,50.0
Industri,SUNI,SUNI.JK,2,in_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,2,66.66666666666666,66.66666666666666
Industri,SUNI,SUNI.JK,2,in_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,9,5,55.55555555555556,55.55555555555556
Industri,SUNI,SUNI.JK,2,in_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,5,3,60.0,60.0
Industri,SUNI,SUNI.JK,2,out_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,2,2,100.0,100.0
Industri,SUNI,SUNI.JK,2,out_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,2,66.66666666666666,66.66666666666666
Industri,SUNI,SUNI.JK,2,out_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
Industri,SUNI,SUNI.JK,3,in_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,5,3,60.0,60.0
Industri,SUNI,SUNI.JK,3,in_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,10,5,50.0,50.0
Industri,SUNI,SUNI.JK,3,in_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,2,1,50.0,50.0
Industri,SUNI,SUNI.JK,3,out_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,2,0,0.0,0.0
Industri,SUNI,SUNI.JK,3,out_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,3,1,33.33333333333333,33.33333333333333
Industri,SUNI,SUNI.JK,3,out_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
Industri,SUNI,SUNI.JK,4,in_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,4,2,50.0,50.0
